"X.2","X.1","X","Y","id","date","price","bedrooms","bathrooms","sqft_living","sqft_lot","floors","waterfront","view","condition","grade","sqft_above","sqft_basement","yr_built","yr_renovated","zipcode","lat","long","sqft_living15","sqft_lot15","cluster","hclust","Cluster_final","target"
212,212,-19.1796775704168,-5.71276359441568,1025049114,"7/17/2014",625504,3,2.25,1270,1566,2,0,0,3,8,1060,210,2014,0,98105,47.6647,-122.284,1160,1327,3,7,"med","0"
214,214,15.3391690512727,-16.3849642646674,4014400292,"1/14/2015",465000,3,2.5,2714,17936,2,0,0,3,9,2714,0,2005,0,98001,47.3185,-122.275,2590,18386,3,5,"low","0"
215,215,-19.0829341625482,-2.72178547066686,1102000196,"5/27/2014",477000,4,2.75,1720,6270,2,0,0,3,8,1720,0,1978,0,98118,47.5458,-122.268,2130,8700,3,7,"med","0"
216,216,4.23917749015625,13.596354645475,257000138,"1/15/2015",280000,2,1,850,16400,1,0,0,3,6,850,0,1923,0,98168,47.4889,-122.299,1100,14459,1,1,"low","0"
218,218,-17.6932548832899,-3.32492026516364,1909600046,"7/3/2014",445838,3,2.5,2250,5692,2,0,0,3,8,2250,0,2000,0,98146,47.5133,-122.379,1320,5390,3,7,"med","0"
219,219,-14.7758423437439,12.5693394379287,1250202145,"8/28/2014",1070000,2,2.25,3900,14864,1,0,3,3,8,1950,1950,1947,0,98144,47.5884,-122.291,2580,5184,1,6,"med","1"
220,220,-6.89510458791311,16.5099902187554,7611200125,"10/23/2014",467000,2,1.5,1320,10800,1,0,0,4,8,1320,0,1947,0,98177,47.7145,-122.367,2120,12040,1,1,"low","0"
222,222,-9.1742022167519,6.56826024738872,7138000260,"6/5/2014",279950,3,2,1750,9750,1,0,0,3,7,1350,400,1961,0,98198,47.398,-122.299,1900,10125,1,6,"med","0"
223,223,-3.22613891200428,-9.85389088764789,626059335,"9/4/2014",527000,4,2.25,2330,19436,2,0,0,3,8,2330,0,1987,0,98011,47.7663,-122.215,1910,10055,3,8,"top","0"
224,224,17.8419627971438,1.47275045747487,1922059282,"9/18/2014",325000,3,2.25,2220,16020,1,0,0,4,8,1780,440,1966,0,98030,47.3758,-122.217,2080,9583,2,9,"low","0"
226,226,2.74504417644122,25.3747433589799,7454001200,"6/4/2014",390000,3,2.25,1250,7500,1,0,0,5,7,1250,0,1942,0,98146,47.5123,-122.373,1280,7392,1,1,"low","0"
228,228,25.7943401115205,-0.0669548952883683,7972000200,"5/29/2014",264950,4,2.25,1720,9753,1,0,0,4,7,1120,600,1978,0,98023,47.2922,-122.371,1510,9753,2,9,"low","0"
229,229,16.7759192528364,3.09297284667689,722059070,"1/15/2015",235000,3,1,1430,15246,1,0,0,4,7,980,450,1961,0,98031,47.4075,-122.214,1960,13068,2,9,"low","0"
231,231,-20.0684247831634,5.69318621065352,8096000060,"4/13/2015",655000,2,1.75,1450,15798,2,1,4,3,7,1230,220,1915,1978,98166,47.4497,-122.375,2030,13193,1,2,"top","1"
232,232,13.0073003674627,3.22889883290872,2424000060,"6/16/2014",5e+05,4,2.75,2280,15347,1,0,0,5,7,2280,0,1960,0,98059,47.5218,-122.164,2280,15347,2,9,"low","0"
233,233,26.1480376311988,-1.91419546284693,9264902050,"11/21/2014",315000,6,2.75,2940,7350,1,0,0,3,8,1780,1160,1978,0,98023,47.3103,-122.339,2120,8236,2,9,"low","0"
235,235,-7.87721068851978,25.7217730067819,3677400445,"9/2/2014",475000,3,1.5,2480,5280,1.5,0,0,5,7,1620,860,1947,0,98108,47.5575,-122.303,2090,4800,1,1,"low","0"
236,236,-6.4150188539716,-17.9784668050858,1762600320,"6/10/2014",1030000,5,4,3760,28040,2,0,0,3,10,3760,0,1983,0,98033,47.6489,-122.183,3430,35096,3,8,"top","1"
237,237,16.2399279499371,0.409878523773764,4058000060,"4/9/2015",416000,3,2,2220,94300,1,0,0,5,7,1640,580,1976,0,98010,47.3459,-121.95,2070,80100,2,9,"low","0"
238,238,-24.3194528650461,10.9462337532917,7228500560,"3/20/2015",410000,4,1,1970,4740,1.5,0,0,3,7,1670,300,1904,2005,98122,47.6136,-122.303,1510,4740,1,2,"top","0"
239,239,-8.12512903079075,-14.3060557482983,326069104,"7/1/2014",8e+05,3,3.5,3830,221284,2,0,0,3,10,3530,300,1993,0,98077,47.7641,-122.023,2920,148539,3,8,"top","1"
240,240,27.3388331243183,-4.68816580592601,5152100060,"5/29/2014",472000,6,2.5,4410,14034,1,0,2,4,9,2350,2060,1965,0,98003,47.3376,-122.324,2600,13988,2,9,"low","0"
241,241,20.8056540366232,1.79228222075151,3584000310,"12/8/2014",225000,3,1.75,1430,8505,1,0,0,4,7,1430,0,1968,0,98003,47.3173,-122.319,1190,8640,2,9,"low","0"
242,242,2.45188046340521,22.4064319445464,8150100045,"10/1/2014",210000,2,1,830,6000,1,0,0,3,6,830,0,1940,0,98126,47.5308,-122.376,830,4960,1,1,"low","0"
243,243,-8.50046698523978,19.7997241436557,1868901275,"1/27/2015",455000,2,1,1430,5000,1.5,0,0,2,7,1430,0,1925,0,98115,47.6727,-122.299,1450,3750,1,1,"low","0"
244,244,23.2502487888926,2.70277388635475,6131600075,"4/27/2015",225000,3,1,1300,8316,1,0,0,4,6,1300,0,1954,0,98002,47.3221,-122.216,1260,8316,2,9,"low","0"
245,245,-12.1029779609627,14.7782539615127,9468200125,"8/26/2014",480000,2,1,1030,3060,1,0,2,4,7,790,240,1918,0,98103,47.6779,-122.353,1390,3060,1,6,"med","0"
246,246,15.1151667770501,-21.8808694550383,8029510030,"2/12/2015",363000,3,2.5,2740,11872,2,0,0,3,9,2740,0,1990,0,98023,47.3076,-122.395,2570,10377,3,5,"low","0"
247,247,-18.4435480270144,3.70138361093905,2025069065,"9/29/2014",2400000,4,2.5,3650,8354,1,1,4,3,9,1830,1820,2000,0,98074,47.6338,-122.072,3120,18841,2,2,"top","1"
249,249,20.7658869737099,1.78537959892693,3021059276,"3/14/2015",250000,4,2,2010,7312,1,0,0,4,7,2010,0,1976,0,98002,47.2785,-122.213,2010,7650,2,9,"low","0"
251,251,18.1484037171419,0.657289081750605,3832710960,"9/23/2014",260000,3,2,1810,7209,1,0,0,4,7,1240,570,1978,0,98032,47.3656,-122.278,1750,7209,2,9,"low","0"
252,252,6.31311004340401,-14.5071413128082,1310430400,"5/13/2014",455000,4,2.5,3360,7685,2,0,0,3,9,3360,0,2001,0,98058,47.4369,-122.111,3060,6567,3,5,"low","0"
253,253,6.19532322876129,-11.316445151201,1422300030,"4/1/2015",415000,3,2.25,1510,36224,2,0,0,3,8,1510,0,1991,0,98045,47.4616,-121.711,1730,36224,3,5,"low","0"
254,254,-0.447612676907067,11.9970267456354,1105000588,"4/21/2015",349500,3,1,1400,3538,1,0,0,3,7,800,600,1953,0,98118,47.5405,-122.27,1620,6331,1,6,"med","0"
255,255,11.6606295221448,-16.6151289956037,3830630060,"9/29/2014",245000,3,2.5,1730,7442,2,0,0,3,7,1730,0,1987,0,98030,47.3507,-122.178,1630,6458,2,5,"low","0"
256,256,-6.99297087962179,25.1982684688662,5101404898,"5/19/2014",592500,2,2,1420,9191,1.5,0,2,5,7,1420,0,1928,0,98115,47.6979,-122.32,1420,6816,1,1,"low","0"
257,257,-7.24153230217986,12.4276025275083,7972601890,"10/20/2014",385000,4,1.75,2360,7620,1,0,0,4,7,1180,1180,1955,0,98106,47.5278,-122.345,1910,7620,1,1,"low","0"
258,258,16.1196850508453,5.76257738677569,5127001620,"2/11/2015",315000,3,1.75,1580,11455,1,0,0,4,7,1200,380,1974,0,98059,47.4756,-122.147,1550,10650,2,9,"low","0"
259,259,22.2904260389199,-7.40374372884478,9407100800,"11/24/2014",255000,3,1,1230,10170,1,0,0,3,7,1230,0,1979,0,98045,47.4437,-121.772,1380,10098,2,9,"low","0"
260,260,-3.41255467796714,-14.8981640705608,1873100060,"8/29/2014",693000,4,2.5,2460,4425,2,0,0,3,8,2460,0,2006,0,98052,47.7048,-122.109,2990,5659,3,8,"top","1"
261,261,-3.3259543450055,25.8383536955576,8722101360,"12/2/2014",780000,3,1,1660,4400,1.5,0,0,3,8,1460,200,1911,0,98112,47.6362,-122.302,1660,4400,1,1,"low","1"
262,262,-10.2669173943022,6.77702933414305,8644000060,"10/24/2014",237000,3,1.75,1270,8470,1,0,0,4,7,1270,0,1960,0,98198,47.4207,-122.29,1600,8470,2,6,"med","0"
264,264,1.54606275892405,12.7847665567877,1400300055,"4/28/2015",425000,2,1,770,5040,1,0,0,3,5,770,0,1930,0,98144,47.5964,-122.299,1330,2580,1,6,"med","0"
265,265,-17.49666313962,5.65773574788918,2123039032,"10/27/2014",369900,1,0.75,760,10079,1,1,4,5,5,760,0,1936,0,98070,47.4683,-122.438,1230,14267,2,2,"top","0"
268,268,-0.507718232141932,20.8697140866297,7974200510,"8/14/2014",415000,2,1,1070,4500,1,0,0,3,7,1070,0,1937,0,98115,47.6802,-122.29,1320,4465,1,1,"low","0"
269,269,19.2420204071639,-2.35648583275176,2557000400,"4/9/2015",272500,3,2.5,2070,9900,1,0,0,3,8,1420,650,1979,0,98023,47.2988,-122.371,2070,8250,2,9,"low","0"
274,274,-6.51726332236427,9.79135012651844,2976800796,"9/25/2014",236000,3,1,1300,5898,1,0,0,3,7,1300,0,1961,0,98178,47.5053,-122.255,1320,7619,1,6,"med","0"
275,275,-26.0781056407615,11.0139268533775,4235400186,"11/24/2014",331000,3,1.75,1080,1306,1,0,0,3,7,580,500,1954,2003,98199,47.6601,-122.4,1440,2225,1,2,"top","0"
277,277,19.1060095663876,8.86242909376929,9189700045,"1/27/2015",450000,3,2,2290,16258,1,0,0,5,8,2290,0,1960,0,98058,47.4672,-122.165,1660,10530,2,9,"low","0"
279,279,15.8157109938824,-5.52427525621965,2022069200,"5/5/2015",455000,4,2.5,2210,49375,1,0,0,3,8,2210,0,1997,0,98038,47.3828,-122.071,2670,49385,3,9,"low","0"
280,280,0.0369674655509471,23.8311399021752,9412900055,"5/5/2015",405000,3,1.75,2390,6000,1,0,0,3,6,1240,1150,1908,0,98118,47.5362,-122.268,2020,6000,1,1,"low","0"
281,281,16.7584270994795,1.09048030780596,1722059235,"7/3/2014",304900,4,1.75,2600,11325,1,0,0,4,7,1610,990,1969,0,98031,47.3954,-122.206,1720,11088,2,9,"low","0"
282,282,4.24313592370145,22.7166595307155,6874200960,"2/27/2015",170000,2,1,860,5265,1,0,0,3,6,860,0,1931,0,98178,47.5048,-122.272,1650,8775,1,1,"low","0"
283,283,-22.8702662969506,9.1063514143773,7424700045,"5/13/2015",2050000,5,3,3830,8480,2,0,1,5,9,2630,1200,1905,1994,98122,47.6166,-122.287,3050,7556,1,2,"top","1"
284,284,-2.85966957482433,-24.2486009312878,7202360350,"6/30/2014",780000,4,2.5,3500,7048,2,0,0,3,9,3500,0,2005,0,98053,47.6811,-122.025,3920,7864,3,4,"med","1"
286,286,8.3125472967372,-14.6917273440871,1509500060,"9/5/2014",370000,4,2.5,2720,8666,2,0,0,3,9,2720,0,1992,0,98030,47.3846,-122.169,2410,8100,3,5,"low","0"
287,287,1.4155656472788,-3.15712677863374,7214810350,"10/17/2014",467000,5,2.25,2500,13500,1,0,0,3,7,1850,650,1979,0,98072,47.7564,-122.144,2300,9750,1,3,"med","0"
288,288,1.82594934591228,0.343775205340271,6647200060,"2/9/2015",405000,3,1.75,1670,6720,1,0,0,3,7,1140,530,1980,0,98034,47.7198,-122.193,1670,7320,1,3,"med","0"
290,290,10.2759501266926,3.75577962794245,2200500350,"8/12/2014",5e+05,2,1,1640,14100,1,0,0,4,7,1140,500,1954,0,98006,47.5712,-122.143,1520,13527,2,3,"med","0"
291,291,-11.1361939112554,5.4580486984291,6113400046,"7/23/2014",389999,4,2.5,1890,15770,2,0,0,4,7,1890,0,1968,0,98166,47.4281,-122.343,2410,15256,3,6,"med","0"
293,293,15.7004222370745,-16.8684008722865,1115450240,"10/22/2014",360000,4,2.5,2160,9528,2,0,0,3,9,2160,0,1992,0,98001,47.3341,-122.255,2280,9937,3,5,"low","0"
294,294,4.84335819363308,-18.395665906955,6073240060,"10/2/2014",580000,4,3,3280,11060,2,0,0,3,8,2270,1010,1986,0,98056,47.5399,-122.181,2320,11004,3,4,"med","0"
295,295,-15.5668741026145,19.1349087826694,9297300045,"7/9/2014",550000,3,2,1970,4166,2,0,3,5,8,1270,700,1929,0,98126,47.5717,-122.375,2390,4166,1,6,"med","0"
298,298,6.6126228416839,-21.7257068209906,8079030390,"3/4/2015",446500,3,2.5,2650,7286,2,0,0,3,8,2650,0,1990,0,98059,47.5084,-122.154,2400,7220,3,4,"med","0"
299,299,-0.0646541434400321,9.40338538458202,600000152,"6/2/2014",404000,3,1.5,2030,8880,1,0,0,3,7,1330,700,1963,0,98108,47.5586,-122.311,2140,5592,1,6,"med","0"
300,300,-12.3541962230143,10.1434048673254,1840000030,"5/29/2014",267500,3,1.75,1590,11914,1,0,2,3,7,1090,500,1957,0,98188,47.4427,-122.274,1630,9052,1,6,"med","0"
301,301,-18.6021585602442,3.47976939078717,3225069065,"6/24/2014",3080000,4,5,4550,18641,1,1,4,3,10,2600,1950,2002,0,98074,47.6053,-122.077,4550,19508,3,2,"top","1"
302,302,15.1576583078731,-16.1476844057257,3260800030,"8/11/2014",335000,3,2.5,2440,7632,2,0,0,3,8,2440,0,1998,0,98003,47.3494,-122.301,2510,7903,3,5,"low","0"
303,303,-6.80892738974511,18.0109987139232,2747100024,"6/19/2014",576000,3,2.5,1940,9000,1,0,0,4,7,970,970,1948,0,98117,47.6933,-122.393,2190,7310,1,1,"low","0"
304,304,10.2759229211166,-17.9588540018258,5104530560,"4/1/2015",208633,3,2.5,2040,3810,2,0,0,3,8,2040,0,2006,0,98038,47.3537,-122,2370,4590,3,5,"low","0"
305,305,-6.93197493058716,7.77182437853966,4330600350,"1/15/2015",315000,3,2.25,2200,8750,1,0,0,4,7,1120,1080,1964,0,98166,47.476,-122.337,1460,10139,1,6,"med","0"
306,306,-4.61376957807194,21.1908936178995,5016001535,"2/17/2015",725000,3,1.75,1920,3300,1,0,0,4,8,960,960,1913,0,98112,47.6239,-122.298,1740,4000,1,1,"low","1"
307,307,-7.4821256607841,15.5822008090803,7280300196,"4/3/2015",550000,4,2.75,1800,7750,1,0,0,4,8,1400,400,1965,0,98177,47.7776,-122.384,1800,8275,1,1,"low","0"
309,309,-2.31214876657474,23.8581511016214,7171200445,"2/28/2015",550700,2,1,1010,5000,1.5,0,0,4,6,1010,0,1908,0,98105,47.6692,-122.297,1460,5000,1,1,"low","0"
310,310,9.89757520772963,-5.54962994017643,3204800200,"1/8/2015",665000,4,2.75,3320,10574,2,0,0,5,8,2220,1100,1960,0,98056,47.5376,-122.18,2720,8330,3,3,"med","1"
311,311,-15.6623532117806,16.8434096401536,3416600800,"2/9/2015",834000,4,2.5,2370,4000,1.5,0,2,5,8,1980,390,1928,0,98144,47.601,-122.294,2440,5750,1,6,"med","1"
313,313,-17.1356823830915,17.5896020672213,1860600135,"5/2/2014",2380000,5,2.5,3650,9050,2,0,4,5,10,3370,280,1921,0,98119,47.6345,-122.367,2880,5400,3,6,"med","1"
314,314,-6.66395600889722,-3.10025950276149,4139480200,"6/18/2014",1380000,4,3.25,4290,12103,1,0,3,3,11,2690,1600,1997,0,98006,47.5503,-122.102,3860,11244,3,3,"med","1"
315,315,-6.66311654208752,-3.09837658586088,4139480200,"12/9/2014",1400000,4,3.25,4290,12103,1,0,3,3,11,2690,1600,1997,0,98006,47.5503,-122.102,3860,11244,3,3,"med","1"
316,316,15.0200259718055,-1.76960629183805,1328320800,"11/5/2014",305000,4,2.25,1950,7700,1,0,0,3,8,1350,600,1979,0,98058,47.4441,-122.125,2150,7350,2,9,"low","0"
317,317,0.0982450334204341,28.4361862336274,7771300125,"4/8/2015",487000,3,2,2590,14052,1,0,0,5,8,1720,870,1948,0,98133,47.7357,-122.333,1570,8162,1,1,"low","0"
319,319,-1.33968314202269,24.3729727952117,9521101455,"7/23/2014",548000,2,1,1470,3864,1,0,0,4,7,1170,300,1916,0,98103,47.6638,-122.345,1570,3864,1,1,"low","0"
320,320,4.99376271100449,15.494273730824,4337000335,"11/22/2014",268750,4,1,800,8775,1,0,0,3,6,800,0,1943,0,98166,47.48,-122.336,1310,8775,1,1,"low","0"
321,321,-7.44081964930282,-12.3347871409323,325059286,"5/13/2014",819900,5,2.75,3150,7119,2,0,0,3,9,3150,0,2013,0,98052,47.6759,-122.151,1560,8384,3,8,"top","1"
322,322,5.8436821150428,-11.1230466088094,2597650240,"10/23/2014",520000,3,2.25,2030,16200,2,0,0,3,8,2030,0,1984,0,98027,47.5162,-122.057,2660,17958,3,5,"low","0"
323,323,19.9376125198786,-1.93646938650271,3353400435,"7/21/2014",230000,3,2,1450,11204,1,0,0,3,7,1450,0,2003,0,98001,47.2639,-122.252,1520,9518,2,9,"low","0"
324,324,23.8986258416945,-0.568167286915718,7972000240,"2/2/2015",240000,3,1.75,1510,10248,1,0,0,3,7,1510,0,1969,0,98023,47.2929,-122.371,1510,9753,2,9,"low","0"
325,325,-25.414045909304,11.9856362714495,7520000520,"9/5/2014",232000,2,1,1240,12092,1,0,0,3,6,960,280,1922,1984,98146,47.4957,-122.352,1820,7460,1,2,"top","0"
326,326,-25.4584468883071,12.0204918742838,7520000520,"3/11/2015",240500,2,1,1240,12092,1,0,0,3,6,960,280,1922,1984,98146,47.4957,-122.352,1820,7460,1,2,"top","0"
327,327,-4.24644206040047,-15.0208578103182,3530210260,"10/27/2014",274975,3,2.5,3030,45004,2,0,0,3,9,3030,0,1987,0,98077,47.7721,-122.093,3080,35781,3,8,"top","0"
328,328,-10.4671898863567,22.8511862456895,1959700550,"9/5/2014",740000,4,2,2050,4400,1.5,0,0,4,9,2050,0,1922,0,98102,47.644,-122.319,2320,5500,1,1,"low","1"
330,330,6.29620683519767,-4.77509639875743,9542850320,"7/25/2014",790000,3,2.25,2370,10289,1,0,0,4,9,1590,780,1977,0,98005,47.592,-122.166,2500,10004,2,3,"med","1"
331,331,-24.295748930675,8.05690385074885,3179100060,"9/16/2014",880000,4,3.5,2800,6750,2,0,0,3,9,1890,910,1951,2002,98105,47.669,-122.275,2370,6120,3,2,"top","1"
334,334,0.00919612445681059,22.6699367906922,9550201550,"4/8/2015",640000,2,1,1070,5000,1,0,0,3,7,1070,0,1924,0,98103,47.6666,-122.331,1710,5000,1,1,"low","0"
336,336,11.0278862726597,-17.735590432396,5009600070,"10/7/2014",260000,4,2.5,1960,5238,2,0,0,3,7,1960,0,2003,0,98038,47.3483,-122.052,1800,5894,3,5,"low","0"
337,337,-0.222474674956818,2.85073977718306,200350070,"6/2/2014",559900,3,2.75,2930,5569,1,0,0,3,9,1860,1070,2004,0,98072,47.7648,-122.164,2580,11045,3,3,"med","0"
339,339,-0.679604802493675,12.1918152857123,405100295,"8/26/2014",265000,3,1.75,1420,8250,1,0,0,3,7,1420,0,1954,0,98133,47.7535,-122.354,1740,8000,1,6,"med","0"
340,340,-8.40868118761329,9.86682680490989,4268200055,"5/1/2015",245000,3,1.75,1740,11547,1,0,0,3,7,1740,0,1954,0,98178,47.4945,-122.22,880,78408,1,6,"med","0"
341,341,-0.789221808113246,-11.41870420408,3126069068,"4/24/2015",485000,4,1.75,2560,43995,2,0,0,4,7,2560,0,1962,0,98052,47.6945,-122.093,2560,14764,3,8,"top","0"
344,344,26.3017223276257,0.910350981491587,7004200060,"10/17/2014",309600,4,1.75,1275,20000,1,0,0,4,6,1275,0,1991,0,98070,47.3796,-122.49,1660,20000,2,9,"low","0"
346,346,5.20181883885053,15.4584656034537,3969300030,"7/23/2014",165000,4,1,1000,7134,1,0,0,3,6,1000,0,1943,0,98178,47.4897,-122.24,1020,7138,1,1,"low","0"
347,347,4.96415560706147,15.4539779016734,3969300030,"12/29/2014",239900,4,1,1000,7134,1,0,0,3,6,1000,0,1943,0,98178,47.4897,-122.24,1020,7138,1,1,"low","0"
348,348,14.3523472686856,8.36294654701895,4048400070,"12/5/2014",320000,2,1,1070,32633,1,0,0,4,6,1070,0,1930,0,98059,47.4716,-122.078,1360,32156,2,9,"low","0"
349,349,17.4487339125487,2.18826675602727,808000070,"10/21/2014",206600,3,2,1390,13464,1,0,0,4,7,1390,0,1987,0,98030,47.3581,-122.173,1720,12080,2,9,"low","0"
350,350,-4.5706618539521,6.43131410550043,7374200030,"4/16/2015",387000,4,1.75,2500,7690,1,0,0,3,7,1250,1250,1973,0,98155,47.7713,-122.307,2040,8646,1,6,"med","0"
351,351,14.0944183081907,11.7463005609683,7325600160,"6/4/2014",299000,1,0.75,560,12120,1,0,0,3,4,560,0,1967,0,98014,47.675,-121.854,1300,19207,1,9,"low","0"
352,352,1.44562214841397,-15.6577730236924,2757000030,"9/22/2014",855000,4,2.75,2270,10460,2,0,0,3,9,2270,0,1965,0,98040,47.5603,-122.222,2610,10180,3,5,"low","1"
354,354,-4.51853590812965,21.6090479419937,3363900111,"12/3/2014",437500,2,1,990,3120,1,0,2,5,7,790,200,1907,0,98103,47.68,-122.353,1930,3120,1,1,"low","0"
355,355,24.4699247458004,0.375817005509083,9262800171,"3/24/2015",252000,4,1.5,1550,19800,1,0,0,4,7,1050,500,1969,0,98001,47.3117,-122.27,1640,22654,2,9,"low","0"
358,358,10.820355696485,4.23274523646236,2201500030,"10/6/2014",420000,4,1,1750,9600,1.5,0,0,4,7,1750,0,1954,0,98006,47.5759,-122.137,1750,10530,2,3,"med","0"
359,359,-28.1643270744276,7.1610529792743,325059171,"5/5/2014",9e+05,3,1,1330,77972,1,0,0,3,7,1330,0,1928,1954,98033,47.6891,-122.159,1340,17689,1,2,"top","1"
361,361,-4.27219171631252,-8.05071080305367,3211290370,"6/5/2014",463000,3,2.5,1640,29970,2,0,0,3,7,1640,0,1992,0,98053,47.6359,-121.974,1580,28399,3,8,"top","0"
363,363,11.7269251358934,-21.4388134778233,8856950070,"12/10/2014",329500,4,2.5,1820,7912,2,0,0,3,7,1820,0,1994,0,98038,47.3845,-122.029,1820,8168,3,5,"low","0"
364,364,0.397733079379545,1.84527530210141,925059078,"8/19/2014",604950,3,2.5,2110,5608,1,0,0,3,8,1340,770,2013,0,98033,47.6743,-122.184,2040,9363,3,3,"med","0"
366,366,6.22266998102231,-11.2208340030934,723099065,"1/30/2015",465000,3,2,1840,40438,2,0,0,3,7,1840,0,1994,0,98045,47.4853,-121.709,1380,44049,3,5,"low","0"
367,367,-13.7649418460674,-11.0388524235309,6116500075,"3/26/2015",673000,4,2.5,2990,10400,2,0,0,3,9,2990,0,2002,0,98166,47.4508,-122.359,2140,17449,3,7,"med","1"
368,368,-6.93371118774386,-15.4458431288639,1118500030,"10/1/2014",810000,4,2.5,3520,15420,2,0,0,3,10,3520,0,1991,0,98074,47.6375,-122.016,3400,21455,3,8,"top","1"
370,370,13.7568262634177,-1.97618111774705,3291800710,"11/20/2014",338000,4,3,2090,7500,1,0,0,3,7,1370,720,1986,0,98056,47.4888,-122.182,1810,7650,3,9,"low","0"
372,372,-3.34579651179851,12.5027812465873,2231500030,"10/1/2014",315000,4,2.25,2180,10754,1,0,0,5,7,1100,1080,1954,0,98133,47.7711,-122.341,1810,6929,1,1,"low","0"
373,373,-3.40319248416865,12.4819850594305,2231500030,"3/24/2015",530000,4,2.25,2180,10754,1,0,0,5,7,1100,1080,1954,0,98133,47.7711,-122.341,1810,6929,1,1,"low","0"
376,376,-8.24777468853756,-15.2468770122409,98020310,"5/20/2014",730000,4,2.5,3230,7331,2,0,0,3,10,3230,0,2004,0,98075,47.5823,-121.97,3480,7447,3,8,"top","1"
378,378,16.5590778554941,-3.05500374532964,1545804860,"10/27/2014",275000,3,3,1590,7750,1,0,0,3,7,1060,530,1997,0,98038,47.3624,-122.045,1680,7500,2,9,"low","0"
380,380,-24.5305701604231,10.9785699523925,7132300695,"4/21/2015",435000,3,1.5,1300,3348,1.5,0,0,3,7,1300,0,1904,2014,98144,47.592,-122.307,1590,2577,1,2,"top","0"
381,381,5.14757908301979,8.11146285755529,1726059053,"9/16/2014",270000,2,1.5,1380,209959,1,0,0,1,6,1380,0,1954,0,98011,47.7461,-122.195,3130,19868,2,3,"med","0"
382,382,-8.19009733302269,-16.9629531613305,624111000,"8/5/2014",950000,3,3,4040,14338,2,0,0,3,10,3030,1010,1986,0,98077,47.7268,-122.06,3360,14142,3,8,"top","1"
384,384,1.95718676050832,-3.56438600192069,8563040160,"1/21/2015",560000,4,2.25,2550,7800,1,0,0,3,8,1580,970,1968,0,98052,47.6283,-122.095,2420,8050,3,3,"med","0"
387,387,2.89982071234311,-1.72263342056834,9517200030,"6/25/2014",365500,3,2,1410,9600,1,0,0,4,7,1410,0,1983,0,98072,47.7591,-122.146,1410,9600,1,3,"med","0"
389,389,-18.0454716165313,-2.50331092246956,1223039290,"9/5/2014",403950,4,2.5,2120,13780,2,0,0,3,8,2120,0,1993,0,98146,47.4987,-122.365,1880,12000,3,7,"med","0"
390,390,-3.10134861689818,10.8103104192702,2890100060,"8/1/2014",385000,4,1.5,2040,10726,1,0,0,3,7,1380,660,1954,0,98177,47.772,-122.358,1610,10020,1,6,"med","0"
391,391,2.68294475704517,20.7671767974005,7972600860,"12/10/2014",345000,4,1,1550,7620,1.5,0,0,3,7,1550,0,1957,0,98106,47.5287,-122.35,1450,7620,1,1,"low","0"
392,392,1.95327520140903,-18.1916386536736,8857320070,"9/17/2014",490000,3,2.75,1980,3128,2,0,0,4,9,1980,0,1979,0,98008,47.6109,-122.114,1950,2856,3,4,"med","0"
393,393,-3.39906937612568,-9.23713528234166,4047200695,"6/18/2014",330000,3,2.5,1600,26977,2,0,0,3,8,1600,0,2005,0,98019,47.7736,-121.901,1790,27743,3,8,"top","0"
394,394,-1.76745917584949,-15.3547807308156,1653500070,"5/12/2014",927000,4,2.75,3300,12090,2,0,0,3,8,3300,0,1953,0,98004,47.6294,-122.218,3180,12239,3,8,"top","1"
395,395,-10.5093142693594,-21.3331866822993,1923000030,"7/28/2014",1120000,4,2.5,3840,16619,2,0,1,4,10,3840,0,1983,0,98040,47.5634,-122.213,3600,16553,3,8,"top","1"
396,396,8.40352708892498,7.54790803734657,3649100320,"4/30/2015",330000,2,1,1220,10000,1,0,0,5,7,1220,0,1950,0,98028,47.7405,-122.241,2000,9600,2,3,"med","0"
397,397,6.64458531060492,-3.21354763492953,7375300160,"3/9/2015",530000,5,2.25,2720,8800,1,0,0,4,7,1500,1220,1958,0,98008,47.5976,-122.118,2110,8800,2,3,"med","0"
398,398,6.89864886373849,-1.45809853654735,5175800060,"6/23/2014",365000,4,2,1940,25600,1,0,0,1,8,1940,0,1962,0,98006,47.5722,-122.129,2000,10071,2,3,"med","0"
399,399,-25.4628854111306,9.52163715610877,1604601375,"6/19/2014",378750,3,2.5,2160,3000,1.5,0,0,3,7,1260,900,1909,2011,98118,47.5644,-122.289,1060,3500,1,2,"top","0"
